user_id,age,income,category,signup_date,is_active,score
822,49,37738.12,B,2020-02-04 05:00:00,True,49.08386492971436
823,57,32453.77,A,2020-02-04 06:00:00,True,34.123390495375205
824,31,26238.91,B,2020-02-04 07:00:00,True,12.529084737605906
825,30,39510.72,A,2020-02-04 08:00:00,True,53.00689447120593
826,49,45295.83,B,2020-02-04 09:00:00,True,59.13358034381948
827,50,21053.04,C,2020-02-04 10:00:00,True,53.93100213630088
828,29,73531.28,C,2020-02-04 11:00:00,True,20.756574233684493
829,30,34568.77,C,2020-02-04 12:00:00,True,44.73725854885288
830,32,36659.39,A,2020-02-04 13:00:00,False,16.72478359923378
831,21,51746.25,A,2020-02-04 14:00:00,True,70.54551661481277
832,25,40806.97,B,2020-02-04 15:00:00,True,33.70918126822871
833,24,58487.5,A,2020-02-04 16:00:00,True,68.83105414189845
834,27,41921.83,B,2020-02-04 17:00:00,True,64.18804465526219
835,34,26736.4,A,2020-02-04 18:00:00,True,36.49114471195907
836,37,43510.25,A,2020-02-04 19:00:00,True,33.008225730983824
837,50,20499.11,A,2020-02-04 20:00:00,False,55.25555324579507
838,25,38341.18,C,2020-02-04 21:00:00,True,37.33513944225393
839,44,35717.11,A,2020-02-04 22:00:00,False,51.53726963237311
840,32,32726.54,B,2020-02-04 23:00:00,True,42.757586137896226
841,34,34054.97,A,2020-02-05 00:00:00,True,23.2826237830155
842,41,14172.74,B,2020-02-05 01:00:00,True,16.542979713133114
843,23,27601.84,A,2020-02-05 02:00:00,True,53.40026372741896
844,38,38041.1,C,2020-02-05 03:00:00,True,41.576633805040615
845,36,39337.29,C,2020-02-05 04:00:00,True,41.703652746288014
846,39,21723.77,A,2020-02-05 05:00:00,True,60.43795758640678
847,37,68381.25,D,2020-02-05 06:00:00,False,67.60163414948667
848,59,23550.74,D,2020-02-05 07:00:00,False,45.91182917957286
849,28,58966.73,C,2020-02-05 08:00:00,True,44.89101939635208
850,29,44963.09,C,2020-02-05 09:00:00,True,57.50214549670826
851,28,26288.49,A,2020-02-05 10:00:00,True,29.64596645450637
852,29,88225.86,B,2020-02-05 11:00:00,True,53.347295821215454
853,28,19993.88,A,2020-02-05 12:00:00,True,58.27828957733231
854,46,57502.12,A,2020-02-05 13:00:00,True,60.203453126264435
855,49,59891.58,D,2020-02-05 14:00:00,True,20.948709462463025
856,29,25969.81,A,2020-02-05 15:00:00,True,38.57967095286589
857,26,72855.45,C,2020-02-05 16:00:00,False,36.826051207648
858,39,32047.57,C,2020-02-05 17:00:00,True,51.498304316138196
859,29,41954.74,C,2020-02-05 18:00:00,False,57.211168696519756
860,41,41363.78,D,2020-02-05 19:00:00,True,72.45065611168972
861,37,33956.84,A,2020-02-05 20:00:00,True,42.575517794478905
862,19,54469.93,A,2020-02-05 21:00:00,True,42.53641252536179
863,50,54000.27,B,2020-02-05 22:00:00,True,67.24508028318121
864,52,15149.67,A,2020-02-05 23:00:00,True,54.44865407795458
865,28,69714.95,A,2020-02-06 00:00:00,True,69.01477266781961
866,31,15815.63,A,2020-02-06 01:00:00,True,54.33092004514754
867,37,60856.45,C,2020-02-06 02:00:00,True,32.64325071930094
868,38,63790.05,B,2020-02-06 03:00:00,True,30.0030746783329
869,41,21047.07,A,2020-02-06 04:00:00,True,26.727316264116066
870,55,29572.28,B,2020-02-06 05:00:00,True,59.930777521377095
871,33,20892.54,A,2020-02-06 06:00:00,True,67.82895234630513
872,27,32615.39,A,2020-02-06 07:00:00,True,77.74043212079572
873,21,31131.73,C,2020-02-06 08:00:00,True,62.6465799848486
874,27,53628.2,B,2020-02-06 09:00:00,False,67.44257866302479
875,34,69923.31,C,2020-02-06 10:00:00,True,41.29975501019473
876,52,72972.79,A,2020-02-06 11:00:00,False,32.65376274884215
877,29,27416.93,C,2020-02-06 12:00:00,True,62.7511899862633
878,37,32708.46,B,2020-02-06 13:00:00,True,56.26521128359101
879,34,15650.86,B,2020-02-06 14:00:00,True,51.61166561511339
880,46,24271.67,B,2020-02-06 15:00:00,True,55.81057220949485
881,60,58831.09,C,2020-02-06 16:00:00,True,54.84778223687309
882,29,81453.81,B,2020-02-06 17:00:00,False,69.25725289780343
883,30,19591.0,B,2020-02-06 18:00:00,True,69.42478377225433
884,45,27004.75,D,2020-02-06 19:00:00,True,58.16330528510521
885,41,35839.18,C,2020-02-06 20:00:00,True,62.68704308844392
886,53,41776.14,B,2020-02-06 21:00:00,False,57.710938286371636
887,40,24226.4,C,2020-02-06 22:00:00,True,43.082454019480714
888,31,44892.7,A,2020-02-06 23:00:00,True,61.3484701236971
889,40,28654.92,A,2020-02-07 00:00:00,True,29.082573967111074
890,46,36054.03,B,2020-02-07 01:00:00,False,65.80837328443825
891,43,47721.73,D,2020-02-07 02:00:00,False,32.082155903509474
892,40,36432.3,D,2020-02-07 03:00:00,True,54.287049301920995
893,45,29196.59,A,2020-02-07 04:00:00,False,37.32269062360761
894,46,34378.79,B,2020-02-07 05:00:00,False,58.3008347461164
895,48,34745.96,A,2020-02-07 06:00:00,True,49.49112161108137
896,41,30181.8,D,2020-02-07 07:00:00,True,26.078660627550015
897,33,31907.68,D,2020-02-07 08:00:00,True,56.31049446527718
898,36,80766.99,B,2020-02-07 09:00:00,False,41.33118834750934
899,47,48072.22,C,2020-02-07 10:00:00,True,63.21720081220054
900,26,31327.76,C,2020-02-07 11:00:00,False,50.019885331016106
901,38,51455.73,B,2020-02-07 12:00:00,True,55.93131478082057
902,31,30732.94,A,2020-02-07 13:00:00,False,35.63646567477182
903,35,65287.92,B,2020-02-07 14:00:00,True,41.16001652858957
904,47,43687.67,B,2020-02-07 15:00:00,True,43.120420458483736
905,36,34418.48,B,2020-02-07 16:00:00,False,62.85053720363834
906,35,45426.84,A,2020-02-07 17:00:00,False,75.16065631708234
907,21,16556.96,D,2020-02-07 18:00:00,False,37.92242372385685
908,42,20673.67,A,2020-02-07 19:00:00,True,66.1527221698652
909,41,19991.0,B,2020-02-07 20:00:00,True,17.454838734114468
910,56,39006.03,B,2020-02-07 21:00:00,True,32.08715898361566
911,31,86358.07,B,2020-02-07 22:00:00,True,35.618323157198375
912,37,110818.62,B,2020-02-07 23:00:00,True,29.712369658389164
913,37,49962.38,A,2020-02-08 00:00:00,True,26.2461741531863
914,50,46649.72,A,2020-02-08 01:00:00,True,56.19498368206696
915,34,14756.98,B,2020-02-08 02:00:00,False,46.788984534082076
916,37,27685.47,B,2020-02-08 03:00:00,True,55.69108096407665
917,41,24492.15,A,2020-02-08 04:00:00,True,60.35709029182269
918,36,26624.21,C,2020-02-08 05:00:00,True,53.984254897588
919,30,33387.21,B,2020-02-08 06:00:00,True,59.86644764225561
920,36,28679.98,B,2020-02-08 07:00:00,True,48.95701570636596
921,45,13498.72,C,2020-02-08 08:00:00,False,32.19509917541383
922,24,52783.56,A,2020-02-08 09:00:00,False,65.86721271231194
923,36,21239.72,A,2020-02-08 10:00:00,False,41.1633180082831
924,27,40930.2,C,2020-02-08 11:00:00,False,35.966055518563614
925,46,102440.9,B,2020-02-08 12:00:00,True,47.331231862934025
926,19,22932.44,B,2020-02-08 13:00:00,True,36.3078362105523
927,29,10248.19,C,2020-02-08 14:00:00,True,43.73854427015851
928,38,31476.54,C,2020-02-08 15:00:00,True,55.160808823452
929,50,62974.16,D,2020-02-08 16:00:00,True,55.2251260886919
930,34,96681.15,B,2020-02-08 17:00:00,True,36.53254900361556
931,29,19638.07,B,2020-02-08 18:00:00,True,42.68441940576883
932,53,46553.13,B,2020-02-08 19:00:00,True,66.11499507155366
933,20,28777.38,A,2020-02-08 20:00:00,True,57.44600176600912
934,18,34441.79,B,2020-02-08 21:00:00,True,81.12597559022812
935,39,136239.78,A,2020-02-08 22:00:00,True,67.7019226061229
936,29,17128.77,D,2020-02-08 23:00:00,True,67.16439602839908
937,24,41227.87,B,2020-02-09 00:00:00,True,29.181971743162972
938,42,45882.85,B,2020-02-09 01:00:00,False,61.45790527450134
939,37,62498.21,A,2020-02-09 02:00:00,True,49.20339797454634
940,29,38138.96,A,2020-02-09 03:00:00,True,41.73527294692626
941,22,42362.77,A,2020-02-09 04:00:00,False,52.52023010798793
942,43,29857.03,B,2020-02-09 05:00:00,True,64.17817301917225
943,41,41546.29,A,2020-02-09 06:00:00,True,57.51247386506317
944,34,30589.25,B,2020-02-09 07:00:00,True,36.8228929798691
945,53,49552.4,C,2020-02-09 08:00:00,True,61.1368837038893
946,24,30187.85,C,2020-02-09 09:00:00,False,40.436186868860545
947,19,43850.89,B,2020-02-09 10:00:00,False,53.250246784464295
948,28,35788.02,A,2020-02-09 11:00:00,True,45.44974898784299
949,34,63769.17,C,2020-02-09 12:00:00,True,46.71700622396561
950,37,35394.2,C,2020-02-09 13:00:00,True,61.493644625607644
951,32,14965.21,A,2020-02-09 14:00:00,True,34.39709420276153
952,38,68251.91,C,2020-02-09 15:00:00,True,79.17792611415399
953,22,23089.51,A,2020-02-09 16:00:00,True,22.683708960582553
954,49,26189.58,C,2020-02-09 17:00:00,True,41.03498475117714
955,34,26961.61,D,2020-02-09 18:00:00,True,55.553178349126114
956,46,72201.71,A,2020-02-09 19:00:00,True,58.76471249652965
957,38,12483.5,C,2020-02-09 20:00:00,True,48.492864191424424
958,39,174359.45,B,2020-02-09 21:00:00,True,49.13913945497686
959,40,61576.06,D,2020-02-09 22:00:00,False,56.158251279914246
960,39,40603.9,B,2020-02-09 23:00:00,True,46.533957838134796
961,41,35332.31,C,2020-02-10 00:00:00,True,70.89771886902359
962,48,41888.94,A,2020-02-10 01:00:00,False,62.590236713474035
963,36,47125.11,A,2020-02-10 02:00:00,True,63.09236526508452
964,42,50141.68,A,2020-02-10 03:00:00,True,35.50764914944374
965,34,47944.64,D,2020-02-10 04:00:00,True,48.809173633914455
966,49,37979.06,C,2020-02-10 05:00:00,True,45.493010769189446
967,28,32903.38,C,2020-02-10 06:00:00,True,34.915979364658014
968,53,33670.03,D,2020-02-10 07:00:00,True,55.402462759186506
969,34,32943.39,A,2020-02-10 08:00:00,True,41.935313633302755
970,20,64015.79,A,2020-02-10 09:00:00,False,59.83105744775356
971,36,48863.13,A,2020-02-10 10:00:00,True,33.947126556585026
972,28,8348.24,A,2020-02-10 11:00:00,True,75.78560919262732
973,43,50410.28,A,2020-02-10 12:00:00,False,36.555010121119075
974,28,40029.35,B,2020-02-10 13:00:00,True,53.28953505800654
975,30,35977.38,A,2020-02-10 14:00:00,False,61.877889655821015
976,18,29903.8,A,2020-02-10 15:00:00,True,41.44039354699831
977,30,63707.42,A,2020-02-10 16:00:00,False,62.78702965149426
978,18,58323.67,A,2020-02-10 17:00:00,True,31.562246032993755
979,19,24675.38,D,2020-02-10 18:00:00,False,71.7817654877384
980,42,44512.54,C,2020-02-10 19:00:00,False,50.212238974486375
981,42,22340.84,D,2020-02-10 20:00:00,True,41.05382888046681
982,39,18218.46,B,2020-02-10 21:00:00,True,45.51227341358848
983,25,26546.19,A,2020-02-10 22:00:00,True,62.13378904089079
984,34,55893.13,C,2020-02-10 23:00:00,True,41.23317062224343
985,34,58487.16,A,2020-02-11 00:00:00,True,38.759634658658335
986,23,46936.12,A,2020-02-11 01:00:00,True,46.67695103624393
987,50,52184.87,A,2020-02-11 02:00:00,True,32.34556830845048
988,43,47008.76,A,2020-02-11 03:00:00,True,77.30815861912723
989,32,26350.94,A,2020-02-11 04:00:00,True,41.50408113177915
990,35,45069.51,A,2020-02-11 05:00:00,True,62.474251792706056
991,37,54187.46,B,2020-02-11 06:00:00,True,53.14205125471659
992,18,52952.24,A,2020-02-11 07:00:00,True,35.23198924277048
993,32,65805.37,A,2020-02-11 08:00:00,True,49.91067936180906
994,28,51748.56,C,2020-02-11 09:00:00,True,61.76004168966122
995,24,43292.04,A,2020-02-11 10:00:00,True,47.1760799737054
996,32,62011.5,A,2020-02-11 11:00:00,True,67.89669418776542
997,52,35837.12,C,2020-02-11 12:00:00,True,65.32273089172796
998,41,23366.59,A,2020-02-11 13:00:00,False,63.78372281987494
999,29,33472.07,A,2020-02-11 14:00:00,True,43.10514841590505
1000,40,25022.95,B,2020-02-11 15:00:00,True,33.8023632832777
